"AUT","Test","Category","Expected","Actual","Description","Result","Value"
"ada62","err_typecheck_lesser_or_equal_integer_character.pika","typechecking","Jun 14, 2020 2:06:56 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:06 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_integer_floating.pika","typechecking","Jun 14, 2020 2:06:57 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:07 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_integer_string.pika","typechecking","Jun 14, 2020 2:06:58 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:07 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_string_boolean.pika","typechecking","Jun 14, 2020 2:06:59 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_boolean.pika line 2, character 29)
program has errors.  no executable created.
","Jun 14, 2020 2:19:07 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_boolean.pika line 2, character 29)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_string_character.pika","typechecking","Jun 14, 2020 2:06:59 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_character.pika line 2, character 25)
program has errors.  no executable created.
","Jun 14, 2020 2:19:07 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_character.pika line 2, character 25)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_string_floating.pika","typechecking","Jun 14, 2020 2:07:00 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_floating.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:08 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_floating.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_string_integer.pika","typechecking","Jun 14, 2020 2:07:00 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_integer.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:19:08 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_integer.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_or_equal_string_string.pika","typechecking","Jun 14, 2020 2:07:01 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_string.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:08 PM logging.PikaLogger log
SEVERE: operator <= not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_or_equal_string_string.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_string_boolean.pika","typechecking","Jun 14, 2020 2:07:02 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_boolean.pika line 2, character 30)
program has errors.  no executable created.
","Jun 14, 2020 2:19:09 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_boolean.pika line 2, character 30)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_string_character.pika","typechecking","Jun 14, 2020 2:07:02 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_character.pika line 2, character 25)
program has errors.  no executable created.
","Jun 14, 2020 2:19:09 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_character.pika line 2, character 25)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_string_floating.pika","typechecking","Jun 14, 2020 2:07:02 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_floating.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:09 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_floating.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_string_integer.pika","typechecking","Jun 14, 2020 2:07:03 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_integer.pika line 2, character 29)
program has errors.  no executable created.
","Jun 14, 2020 2:19:10 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_integer.pika line 2, character 29)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_lesser_string_string.pika","typechecking","Jun 14, 2020 2:07:03 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_string.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:19:10 PM logging.PikaLogger log
SEVERE: operator < not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_lesser_string_string.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_boolean_boolean.pika","typechecking","Jun 14, 2020 2:07:03 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_boolean.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:10 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_boolean.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_boolean_character.pika","typechecking","Jun 14, 2020 2:07:04 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_character.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:11 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_character.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_boolean_floating.pika","typechecking","Jun 14, 2020 2:07:06 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_floating.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:19:11 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_floating.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_boolean_integer.pika","typechecking","Jun 14, 2020 2:07:07 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_integer.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:11 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_integer.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_boolean_string.pika","typechecking","Jun 14, 2020 2:07:07 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_string.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:12 PM logging.PikaLogger log
SEVERE: operator * not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_boolean_string.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_character_boolean.pika","typechecking","Jun 14, 2020 2:07:08 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:12 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_character_character.pika","typechecking","Jun 14, 2020 2:07:08 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_character.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:12 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_character.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_character_floating.pika","typechecking","Jun 14, 2020 2:07:09 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:13 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_character_integer.pika","typechecking","Jun 14, 2020 2:07:09 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:13 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_character_string.pika","typechecking","Jun 14, 2020 2:07:10 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:13 PM logging.PikaLogger log
SEVERE: operator * not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_character_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_floating_boolean.pika","typechecking","Jun 14, 2020 2:07:10 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:14 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_floating_character.pika","typechecking","Jun 14, 2020 2:07:11 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:14 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_floating_integer.pika","typechecking","Jun 14, 2020 2:07:11 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:14 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_floating_string.pika","typechecking","Jun 14, 2020 2:07:12 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:15 PM logging.PikaLogger log
SEVERE: operator * not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_integer_boolean.pika","typechecking","Jun 14, 2020 2:07:12 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_boolean.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:15 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_boolean.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_integer_character.pika","typechecking","Jun 14, 2020 2:07:12 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:15 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_integer_floating.pika","typechecking","Jun 14, 2020 2:07:13 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:16 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_integer_string.pika","typechecking","Jun 14, 2020 2:07:13 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:19:16 PM logging.PikaLogger log
SEVERE: operator * not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_string_boolean.pika","typechecking","Jun 14, 2020 2:07:14 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_boolean.pika line 2, character 30)
program has errors.  no executable created.
","Jun 14, 2020 2:19:16 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_boolean.pika line 2, character 30)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_string_character.pika","typechecking","Jun 14, 2020 2:07:15 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_character.pika line 2, character 29)
program has errors.  no executable created.
","Jun 14, 2020 2:19:17 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_character.pika line 2, character 29)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_string_floating.pika","typechecking","Jun 14, 2020 2:07:15 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_floating.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:17 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_floating.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_string_integer.pika","typechecking","Jun 14, 2020 2:07:16 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_integer.pika line 2, character 25)
program has errors.  no executable created.
","Jun 14, 2020 2:19:17 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_integer.pika line 2, character 25)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_multiply_string_string.pika","typechecking","Jun 14, 2020 2:07:16 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_string.pika line 2, character 30)
program has errors.  no executable created.
","Jun 14, 2020 2:19:18 PM logging.PikaLogger log
SEVERE: operator * not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_multiply_string_string.pika line 2, character 30)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_boolean_character.pika","typechecking","Jun 14, 2020 2:07:17 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_character.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:19:18 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_character.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_boolean_floating.pika","typechecking","Jun 14, 2020 2:07:17 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_floating.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:18 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_floating.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_boolean_integer.pika","typechecking","Jun 14, 2020 2:07:18 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_integer.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:19 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_integer.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_boolean_string.pika","typechecking","Jun 14, 2020 2:07:18 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_string.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:19:19 PM logging.PikaLogger log
SEVERE: operator != not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_boolean_string.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_character_boolean.pika","typechecking","Jun 14, 2020 2:07:18 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:20 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_character_floating.pika","typechecking","Jun 14, 2020 2:07:19 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:20 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_character_integer.pika","typechecking","Jun 14, 2020 2:07:19 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:20 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_character_string.pika","typechecking","Jun 14, 2020 2:07:20 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:21 PM logging.PikaLogger log
SEVERE: operator != not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_character_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_floating_boolean.pika","typechecking","Jun 14, 2020 2:07:20 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:21 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_floating_character.pika","typechecking","Jun 14, 2020 2:07:21 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:22 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_floating_integer.pika","typechecking","Jun 14, 2020 2:07:21 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:22 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_not_equal_floating_string.pika","typechecking","Jun 14, 2020 2:07:22 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:19:22 PM logging.PikaLogger log
SEVERE: operator != not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_not_equal_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
